index,asset_nm,ct_cl,genre_of_ct_cl,SMRY,ACTR_DISP,disp_rtm,category_l,category_h,series_nm,clean_asset_nm,image
5722,명탐정코난 2023 7회,TV애니메이션,추리/미스터리,"활기가 넘치는 베이카 백화점을 찾은 소노코와 란. 한창 즐거운 시간을 보내던 두 사람은 우연히 백화점을 찾은 하이바라와 아유미, 그리고 뒤이어 사토 형사와 마주친다. 모처럼 모인 여성들은 티타임을 즐기는 중에, 각자가 목격한 수상한 사람에 대해 이야기한다.","에도가와 코난,쿠도 신이치,모리 코고로,모리 란",1440.0,애니메이션,TV방송,(자막)명탐정코난 2023,명탐정코난 2023,
5723,명탐정코난 2022 52회,TV애니메이션,추리/미스터리,"코고로 일행은 병원 복도에서 싸우는 아이자와 형제를 말리다가 자초지종을 듣는다. 그들의 아버지 켄조가 냉장창고에서 쓰러진 채 발견됐는데, 두 사람은 서로를 범인으로 의심해 싸웠다고 한다. 그런데 잠시 뒤 의식을 회복한 켄조는 깜빡 잠들었을 뿐이라고 주장한다.","에도가와 코난,쿠도 신이치,모리 코고로,모리 란",1380.0,애니메이션,TV방송,(자막)명탐정코난 2022,명탐정코난 2022,
5724,명탐정코난 스페셜:미궁 칵테일 3회,TV애니메이션,추리/미스터리,"미란이가 백나리 씨의 백합 무늬 인조 손톱을 발견한 것을 계기로, 안기준과 코난은 범행 수법을 알아챈다. 강순재는 이상한 낌새를 보이지 않았고, 문강미는 독이 들었을지도 모르는 잔을 두고 다른 곳에 갔다는 이유로 용의자에서 제외됐다.",-,1200.0,애니메이션,TV방송,(더빙)명탐정코난 스페셜:미궁 칵테일,명탐정코난 스페셜:미궁 칵테일,
5725,명탐정코난 11기 38회,TV애니메이션,추리/미스터리,"첫사랑의 공동수사. 후편. 주차장을 조사한 결과 다른 사람들은 발견되지 않아 사고를 일으킨 범인은 위정화, 지명세, 노민식 중에 있는 걸로 확정된다. 하지만 서로 범행을 부인하는데... 이때 코난은 앞서 일어났던 3건의 차 사진을 보고 범인에 대한 단서를 잡는다.",미상,1440.0,애니메이션,TV방송,(자막)명탐정코난 11기,명탐정코난 11기,
5726,명탐정코난 2023 2회,TV애니메이션,추리/미스터리,하이도 신사 경내에서 붙잡은 세 명의 지명수배범. 살해당한 히다카 경부보가 쫓던 이들은 각자 발뺌을 하며 사정을 이야기한다. 그런데 알고 보니 여자 소매치기인 샤모토 츠루미는 혼인빙자 사기꾼 진나이 쿄마의 지갑을 훔쳤고...,"에도가와 코난,쿠도 신이치,모리 코고로,모리 란",1440.0,애니메이션,TV방송,(자막)명탐정코난 2023,명탐정코난 2023,
5727,명탐정코난 15기 30회,TV애니메이션,추리/미스터리,"해수공원 반전 사건. 해수공원에 놀러 간 코난과 명한, 미란. 바닷물이 빠지며 잠수교가 연못 밖으로 나오는 걸 구경하다가 그 잠수교 위에 한 남자가 쓰러져있는 것을 발견한다. 그리고 명한은 남자의 목에 뭔가에 졸린 듯한 흔적이 있는 걸 발견하는데...","코난,유미란,유명한,홍장미,세모,뭉치,아름이,브라운박사,정보라",1200.0,애니메이션,TV방송,(더빙)명탐정코난 15기,명탐정코난 15기,
5728,명탐정코난 4기 2회,TV애니메이션,추리/미스터리,골롬보 반장님의 비밀(후편). 수사가 길어지자 보라는 짐을 미리 차에 실어두고 화장실에 간다. 그런데 가는 화장실마다 청소 중이라서 화장실을 찾아 백화점을 안을 헤맨다...,"코난,남도일,유명한,유미란,정보라,고뭉치,박세모,한아름,홍장미",1320.0,애니메이션,TV방송,(더빙)명탐정코난 4기,명탐정코난 4기,
5729,명탐정코난 4기 3회,TV애니메이션,추리/미스터리,모여든 명탐정! 남도일 대 괴도키드(첫 번째 이야기). 고등학생 고희도는 정체를 숨긴 채 괴도 키드로 활동하고 있는 소년이다. 어느 날 경찰에게 괴도 키드로부터 예고장이 배달된다. 예고장에는 토요일 밤 자정에 시계탑을 훔치겠다는 내용이 있었는데…,"코난,남도일,유명한,유미란,정보라,고뭉치,박세모,한아름,홍장미",1320.0,애니메이션,TV방송,(더빙)명탐정코난 4기,명탐정코난 4기,
5730,명탐정코난 4기 52회,TV애니메이션,추리/미스터리,"범죄에 사라진 증거(후편). 코난은 전수남이 범인이라는 증거를 찾는다. 억지로 말려서 버린 꽃, 밑이 빠진 국수 그릇, 그리고 오디오 룸의 선반에 놓인 낡은 비디오 기계와 자동 전원 타이머를 보고, 코난은 범인이 사용한 속임수를 알아내는데…","코난,남도일,유명한,유미란,정보라,고뭉치,박세모,한아름,홍장미",1320.0,애니메이션,TV방송,(더빙)명탐정코난 4기,명탐정코난 4기,
5731,명탐정코난 21기 1회,TV애니메이션,추리/미스터리,"용의자가 추락 사고를 일으키면서 사건이 마무리되는 듯했지만, 이틀 뒤 또다시 세 번째 살인이 발생한다. 기적적으로 살아남아 복수를 계속하는 것처럼 보였던 용의자. 그런데 이미 사망한 용의자의 시신이 엉뚱한 곳에서 발견되는데...","에도가와 코난,쿠도 신이치,모리 코고로,모리 란",1260.0,애니메이션,TV방송,(더빙)명탐정코난 21기,명탐정코난 21기,
5732,명탐정코난 12기 32회,TV애니메이션,추리/미스터리,"미확인 총격 사건. 공사현장에 쌓여있던 쇠 파이프가 무너지면서 사람이 깔려 죽는다. 이것은 우연한 사고일까, 아니면 의도된 계획 살인일까. 살인 사건이라는 증거가 하나씩 발견되는데... 진범은 과연 누구일까.","코난,쿠도 신이치,유명한,모리 코고로,홍장미,요시다 아유미,코지마 겐타",1380.0,애니메이션,TV방송,(더빙)명탐정코난 12기,명탐정코난 12기,
5733,명탐정코난 2023 1회,TV애니메이션,추리/미스터리,"코난과 란은 카즈하와 함께 좋은 인연을 맺게 해준다는 부적과 인장을 받기 위해 하이도 신사로 향한다. 코난은 그곳에서 가면을 쓰고 몰래 줄을 서 있는 핫토리를 발견하고, 카즈하에게 들키지 않도록 변조기를 빌려준다.","에도가와 코난,쿠도 신이치,모리 코고로,모리 란",1440.0,애니메이션,TV방송,(자막)명탐정코난 2023,명탐정코난 2023,
5734,명탐정코난 2023 10회,TV애니메이션,추리/미스터리,"미야노 아케미가 숨긴 타임캡슐을 찾는 19기 졸업생 세 사람은 머리를 모아 암호가 가리키는 장소를 찾아가며 글자를 발견한다. 순조롭게 글자를 찾는 중 코난은 뭔가 조작된 듯한 상황을 포착하고, 타임캡슐 찾기를 방해하는 당사자를 추리하기 시작한다.","에도가와 코난,쿠도 신이치,모리 코고로,모리 란",1380.0,애니메이션,TV방송,(자막)명탐정코난 2023,명탐정코난 2023,
5735,명탐정코난 1기 78회,TV애니메이션,추리/미스터리,불길을 헤치고 아사미를 구한 란은 정신을 잃고 병원에 실려 간다. 그동안 코난은 범인의 정체를 알아내려 하지만 모든 용의자의 알리바이가 완벽해서 어려움을 겪는다. 한편 정신을 차린 란과 소노코가 잠깐 자리를 비운 사이에 잠들어 있었던 아사미가 자취를 감추고 만다.,"에도가와 코난,쿠도 신이치,모리 란,모리 코고로",1380.0,애니메이션,TV방송,(자막)명탐정코난 1기,명탐정코난 1기,
5736,명탐정코난 4기 1회,TV애니메이션,추리/미스터리,"골롬보 반장님의 비밀(전편). 남자친구에게 줄 선물을 사러 가는 보라를 따라 백화점으로 간 미란, 코난, 유명한. 쇼핑을 하고 있는 보라와 미란을 두고 코난과 유명한은 먼저 백화점을 나와 식당으로 간다. 유명한은 가는 길에 골롬보 수사팀의 함정 수사에 걸려드는데…","코난,남도일,유명한,유미란,정보라,고뭉치,박세모,한아름,홍장미",1380.0,애니메이션,TV방송,(더빙)명탐정코난 4기,명탐정코난 4기,
5737,사랑과 거짓말 3회,TV애니메이션,학원/순정/연애,간과된 사랑. 니사카는 입시 학원에서 네지마를 처음 만났을 때를 떠올리며 웃는다. 네지마가 정부 통지를 받은 지 일주일이 지났다. 네지마는 리리나의 초대를 받고 무거운 마음으로 그녀의 집에 놀러 가는데...,"네지마 유카리,타카사키 미사키,사나다 리리나,니사카 유스케",1380.0,애니메이션,TV방송,(자막)사랑과 거짓말,사랑과 거짓말,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ejqfETzpBBnR89btARDKrLsv8dp.jpg
5738,작은 아씨들-조의 아이들 40회,TV애니메이션,학원/순정/연애,"마지막회. 댄이 플럼필드를 떠나야 하는 날이 밝았다. 다들 평소처럼 수업도 하고 청소도 하면서 의연하게 보내고 있지만 마음 한구석이 쓸쓸해진다. 베어 선생님과 조 선생님은 마지막 수업을 하고, 아이들은 선생님의 말씀을 들으며 모두 울음을 터뜨리는데...","낸,조,토미,로브,에이시아",1380.0,애니메이션,TV방송,(더빙)작은 아씨들-조의 아이들,작은 아씨들-조의 아이들,
5739,러브 라이브 13회,TV애니메이션,학원/순정/연애,코토리가 유학을 간다는 말에 뮤즈를 나가겠다고 말한 호노카. 그러나 계속 속으로는 아이돌을 포기하고 싶지 않다는 생각이 드는데… 호노카가 빠짐으로써 뮤즈는 방향성을 잃고 활동을 일단 중지하기로 한다.,"코우사카 호노카,미나미 코토리,소노다 우미,아야세 에리",1380.0,애니메이션,TV방송,(자막)러브 라이브,러브 라이브,
5740,세일러문 크리스탈 시즌3 1회,TV애니메이션,학원/순정/연애,무한 1/예감 전편. 잠깐의 평화도 누릴 사이 없이 원시회귀라는 괴물이 나타나 도시는 혼란에 빠진다. 우사기와 동료들은 세일러 전사로 변신해 괴물과 싸우는데…,"츠키노 우사기,미즈노 아미,히노 레이,키노 마코토",1440.0,애니메이션,TV방송,(자막)미소녀 전사 세일러 문 Crystal 시즌3,세일러문 크리스탈 시즌3,
5741,소꿉친구가절대로지지않는러브코미디 12회,TV애니메이션,학원/순정/연애,다큐멘터리와 동시에 공개하기로 한 자체 촬영 드라마 진정한 엔딩에는 시로쿠사와 쿠로하도 등장하게 되었다. 마지막으로 인터뷰를 촬영하는 쿠로하는 스에하루와의 추억을 다시 생각하고 있었는데...,"마루 스에하루,시다 쿠로하,카치 시로쿠사,모모사키 마리아",1380.0,애니메이션,TV방송,(자막)소꿉친구가절대로지지않는러브코미디,소꿉친구가절대로지지않는러브코미디,
5742,달의 요정 세일러 문 Super S 1회,TV애니메이션,학원/순정/연애,"어느 날, 꿈속에서 신비한 페가수스를 만난 꼬마 세라. 아름다운 페가수스는 꼬마 세라에게 자신과의 만남을 비밀로 해달라고 부탁한다. 한편 수백 년에 한 번 찾아오는 개기일식 현상을 틈타 데드문 서커스단이 마을에 나타난다.","세라,대니,턱시도 가면",1440.0,애니메이션,TV방송,(더빙)달의 요정 세일러 문 Super S,달의 요정 세일러 문 Super S,
5743,4월은 너의 거짓말 22회,TV애니메이션,학원/순정/연애,"제22화 봄바람. 자신이 주변 사람들에게 받았던 소중한 것, 그 모든 것을 끌어내 연주를 시작한 코세이. 그리고 그 시간, 병원에서는 카오리의 수술이 시작되는데...","아리마 코세이,미야조노 카오리,사와베 츠바키,와타리 료타,아이자 타케시,이가와 에미",1320.0,애니메이션,TV방송,(자막)4월은 너의 거짓말,4월은 너의 거짓말,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/nksFLYTydth9OYVpMuMbtOBkvMO.jpg
5744,라이어 라이어 5회,TV애니메이션,학원/순정/연애,"시라유키와 함께 부정행위를 작업하는 엔지니어 누님 카가야와 사라사의 협력을 얻어 노아가 신청한 게임을 준비하는 히로토. 이 게임의 승리 조건은, 이기는 것도 지는 것도 아닌 무승부를 이끌어내는 것. 그렇게 무승부를 노리며 게임을 진행함에 따라...","시노하라 히로토,사이온지 사라사,히메지 시라유키,아키즈키 노아",1380.0,애니메이션,TV방송,(자막)라이어 라이어,라이어 라이어,
5745,꽃보다남자 51회,TV애니메이션,학원/순정/연애,"51화 네버엔딩. 모든 사건이 끝나고 3개월이 지났다. 많은 것이 바뀐 에이토쿠 학원의 풍경. 츠쿠시는 드디어 자신이 꿈꾸던 일상의 평화를 찾았다. 어느 날, 이와이는 도묘지와 시게루가 결혼한다는 소식을 가지고 온다.","마키노 츠쿠시,도묘지 츠카사,하나자와 루이",1380.0,애니메이션,TV방송,(자막)꽃보다남자,꽃보다남자,
5746,니세코이 20회,TV애니메이션,학원/순정/연애,20 본 공연. 오노데라의 대역으로 치토게가 줄리엣을 이어받으면서 1학년 C반의 무대가 시작된다. 라쿠와 치토게는 평소 쌓아온 관계를 바탕으로 무대를 이끌어 나갔는데...,"이치죠 라쿠,키리사키 치토게",1440.0,애니메이션,TV방송,(자막)니세코이,니세코이,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/n16Ft1f7mXEWLTFIKlK8aoIwsti.jpg
5747,꼬마마법사 레미 12회,TV애니메이션,학원/순정/연애,한가하던 마법당에 꼬마 손님 명호가 찾아온다. 명호는 소원을 이루기 위해서 마법 상품 대신 자신의 소중한 유니폼을 벗어놓고 간다. 명호가 유니폼을 내놓은 이유가 형을 축구 시합에 내보내기 위해서란 걸 알아낸 레미와 친구들은 명호의 형을 돕기로 하는데...,"도레미,유사랑,장메이,마조리카",1440.0,애니메이션,TV방송,(더빙)꼬마마법사 레미,꼬마마법사 레미,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/iCINo8JNXswWelsEycO1frahHS1.jpg
5748,세일러문 크리스탈 시즌3 13회,TV애니메이션,학원/순정/연애,"무한 12/무한대, 여정. 세일러 새턴이 사일런스 그레이브를 내리치고, 세일러 문도 마스터 파라오 90의 안으로 사라져 버렸다. 모두 세상의 종말을 각오한 순간, 한 줄기 빛의 덩어리가 천천히 나타나는데...","츠키노 우사기,미즈노 아미,히노 레이,키노 마코토",1440.0,애니메이션,TV방송,(자막)미소녀 전사 세일러 문 Crystal 시즌3,세일러문 크리스탈 시즌3,
5749,사랑과 거짓말 12회,TV애니메이션,학원/순정/연애,"마지막회. 사랑과 거짓말. 리리나는 네지마에게 타카사키를 선택하라고 한다. 그리고 자신들의 정부 통지를 원만하게 해제할 방법이 있다며 설명해준다. 하지만 그 말을 들은 네지마는 크게 당황하고, 자신이 진정으로 좋아하는 사람이 누군지 혼란에 빠지는데...","네지마 유카리,타카사키 미사키,사나다 리리나,니사카 유스케",1380.0,애니메이션,TV방송,(자막)사랑과 거짓말,사랑과 거짓말,https://www.themoviedb.org/t/p/w300_and_h450_bestv2/ejqfETzpBBnR89btARDKrLsv8dp.jpg
